"LSOA11","area_supergroup","area_group","gas_centile","elec_centile","drive_centile","median_household_income","mean_household.size","RUC11","acc_town_p15min_PT_walk","Crr_EE","postcodes"
"E01030435","8 Suburban living","8a Affluent communities",88,79,87,"64166",2.7,"Urban city and town",81.2213740458015,69.0621118012422,"GU1 1EX, GU1 1XT, GU1 1XY, GU1 1XZ, GU1 1YB, GU1 1YD, GU1 1YE, GU1 1YF, GU1 1YG, GU1 1YP, GU1 1YQ, GU1 1YR, GU4 7BD, GU4 7BN, GU4 7BP, GU4 7BQ, GU4 7BS, GU4 7BT, GU4 7BU, GU4 7BW, GU4 7BZ, GU4 7FL, GU4 7FS, GU4 7FT, GU4 7GB, GU4 7HL, GU4 7HN, GU4 7HP, GU4 7HR, GU4 7HS, GU4 7HT, GU4 7HW, GU4 7HX, GU4 7HY, GU4 7HZ, GU4 7JA, GU4 7JB, GU4 7JD, GU4 7JE, GU4 7JF, GU4 7JG, GU4 7JH, GU4 7JQ, GU4 7JX, GU4 7JY, GU4 7JZ, GU4 7LA, GU4 7LE, GU4 7LG, GU4 7LH, GU4 7LQ, GU4 7TS, GU4 7XQ"
"E01031890","2 Countryside living","2b Prospering countryside life",87,79,87,"40031.5",2.4,"Urban city and town",60.3268945022288,66.8575667655786,"SN128HT, SN130JP, SN130JR, SN130JS, SN130JY, SN130JZ, SN130LA, SN130NR, SN130NS, SN130NT, SN130NX, SN130NY, SN130NZ, SN130QY, SN138BX, SN138BY, SN138BZ, SN138DA, SN138DB, SN138DD, SN138DE, SN138DF, SN138DH, SN138DJ, SN138DL, SN138DP, SN138DQ, SN138DR, SN138EF, SN138EG, SN138EH, SN138EJ, SN138EL, SN138EN, SN138EP, SN138EQ, SN138ER, SN138ET, SN138EU, SN138EW, SN138EX, SN138EY, SN138EZ, SN138GA, SN138HA, SN138HB, SN138HD, SN138HE, SN138HG, SN138HH, SN138HJ, SN138HL, SN138HN, SN138HQ, SN138HR, SN138HS, SN138HT, SN138HW, SN138HX, SN138HY, SN138HZ, SN138JA, SN138JB, SN138JD, SN138JE, SN138JF, SN138JG, SN138JQ, SN138JZ, SN138LA, SN138LB, SN138LE, SN138LF, SN138LJ, SN138LL, SN138LN, SN138LP, SN138LR, SN138LS, SN138LT, SN138LU, SN138LW, SN138LX, SN138PE, SN138RL, SN139FU, SN139GQ, SN139GW, SN139NP, SN139RA, SN139RG"
"E01016684","8 Suburban living","8c Comfortable suburbia",85,78,87,"51104",2.6,"Urban city and town",100,68.1232394366197,"RG5 3AA, RG5 3AB, RG5 3AD, RG5 3AE, RG5 3AH, RG5 3AJ, RG5 3AL, RG5 3AP, RG5 3AQ, RG5 3AR, RG5 3AS, RG5 3AT, RG5 3AU, RG5 3AX, RG5 3AY, RG5 3AZ, RG5 3BA, RG5 3BE, RG5 3BG, RG5 3BH, RG5 3BJ, RG5 3BL, RG5 3BN, RG5 3BP, RG5 3BQ, RG5 3BW, RG5 3BY, RG5 3ES, RG5 3EY, RG6 1BB, RG6 1BD, RG6 1BE, RG6 1BS, RG6 1FE"
"E01025758","8 Suburban living","8c Comfortable suburbia",85,74,87,"45363.5",2.7,"Urban city and town",100,65.6496350364963,"LE7 1AD, LE7 1GE, LE7 1JA, LE7 1NA, LE7 1NB, LE7 1NE, LE7 1NF, LE7 1NN, LE7 1NQ, LE7 1NR, LE7 1NS, LE7 1NW, LE7 1PA, LE7 1PB, LE7 1PD, LE7 1PF, LE7 1PL, LE7 1PN, LE7 1PP, LE7 1YH, LE7 1YL, LE7 1YP, LE7 1YR, LE7 1ZA, LE7 1ZD, LE7 1ZE, LE7 1ZF, LE7 1ZG, LE7 2BA, LE7 2BD, LE7 2BE, LE7 2BJ, LE7 2BN, LE7 2BP, LE7 2BR, LE7 2BS, LE7 2FT, LE7 2NL, LE7 2NN, LE7 2NR"
"E01018439","8 Suburban living","8a Affluent communities",85,72,87,"44651.5",2.3,"Urban city and town",100,68.9015748031496,"CW111AW, CW111BD, CW111BG, CW111DJ, CW111DN, CW111DR, CW111DT, CW111DW, CW111DX, CW111DY, CW111DZ, CW111EA, CW111EB, CW111ED, CW111EE, CW111EF, CW111GL, CW111GN, CW111GP, CW111GY, CW111HF, CW111HL, CW111HP, CW111HQ, CW111LD, CW111PB, CW111PJ, CW111RQ, CW111SE, CW111SP, CW111TG, CW111TH, CW111TJ, CW111TL, CW111TN, CW111TP, CW111TQ, CW111TS, CW111TT, CW111YJ, CW111YL, CW111YN, CW111YP, CW111YR, CW111YT, CW111YU, CW111YW, CW111YX, CW111YY, CW111YZ, CW111ZY, CW112SJ, CW114AD, CW114AE, CW114AF, CW114AG, CW114AH, CW114AJ, CW114AN, CW114AT, CW114AW, CW114ND, CW114SP, CW114SR, CW114TH"
"E01016634","8 Suburban living","8a Affluent communities",84,88,87,"58297",2.4,"Urban city and town",79.3322734499205,71.7018633540373,"RG412AD, RG412AH, RG412AJ, RG412AN, RG412AR, RG412AS, RG412AT, RG412AU, RG412AW, RG412AX, RG412AY, RG412AZ, RG412BH, RG412EY, RG412FD, RG412FE, RG412GY, RG412GZ, RG412PG, RG412PH, RG412PJ, RG412PL, RG412PP, RG412PQ, RG412PR, RG412PS, RG412PT, RG412PX, RG412PY, RG412QD, RG412QE, RG412QH, RG412QJ, RG412QL, RG412QU, RG412QX, RG412QY, RG412QZ, RG412RA, RG412RB, RG412RF, RG412RJ, RG412RL, RG412RN, RG412RP, RG412RS, RG412RT, RG412RU, RG412RW, RG412RX, RG412SA, RG412SB, RG412SD, RG412SE, RG412SG, RG412SJ, RG412SW, RG412TJ, RG412TS, RG412TT, RG412TZ, RG412XW, RG414AU, RG414AX, RG414AY, RG414BA, RG414BB, RG414BD, RG414BX, RG414DS, RG414DT, RG414DX, RG414DY, RG414DZ, RG414ED, RG414EH, RG414EW, RG414WR"
"E01021929","8 Suburban living","8c Comfortable suburbia",83,85,87,"50929",2.8,"Urban city and town",82.1497120921305,64.5591836734694,"SS4 3AP, SS4 3AT, SS4 3AW, SS4 3HH, SS4 3HJ, SS4 3HQ, SS4 3HS, SS4 3JY, SS4 3JZ, SS4 3TB, SS4 3TF, SS4 3TH"
"E01014203","8 Suburban living","8b Ageing suburbanites",78,77,87,"33451.5",2.5,"Urban city and town",62.2291021671827,64.3693379790941,"TF5 0AE, TF5 0AF, TF5 0AG, TF5 0AL, TF5 0AN, TF5 0AP, TF5 0AQ, TF5 0AR, TF5 0AS, TF5 0AT, TF5 0AU, TF5 0AW, TF5 0AX, TF5 0AY, TF5 0AZ, TF5 0BA, TF5 0BB, TF5 0BD, TF5 0BE, TF5 0BG, TF5 0BH, TF5 0BL, TF5 0BQ, TF5 0BS, TF5 0BT, TF5 0BU, TF5 0BW, TF5 0BX, TF5 0DG, TF5 0DL, TF5 0DN, TF5 0DP, TF5 0DT, TF5 0DZ, TF5 0EA, TF5 0ED, TF5 0PE, TF5 0PG, TF6 5DA, TF6 5DB, TF6 5DD, TF6 5DE, TF6 5DF, TF6 5DG, TF6 5DH, TF6 5DJ, TF6 5DL, TF6 5DN, TF6 5DP, TF6 5DZ, TF6 5EZ"
"E01017664","3 Ethnically diverse professionals","3a Achieving neighbourhoods",70,80,87,"60610",2.2,"Urban city and town",78.8856304985337,66.3905013192612,"HP190FA, HP190FB, HP190FD, HP190FE, HP190FF, HP190FG, HP190FH, HP190FJ, HP190FL, HP190FP, HP190FQ, HP190FR, HP190FS, HP190FT, HP190FU, HP190FW, HP190FX, HP190FZ, HP190GA, HP190GB, HP190GD, HP190GE, HP190GF, HP190GG, HP190GH, HP190GJ, HP190GL, HP190GQ, HP190UA, HP190UB, HP190UD, HP190UP, HP190WA, HP190WB, HP190WD, HP190WE, HP190WF, HP190WG, HP190WJ, HP190WL, HP190WQ, HP190WS, HP190WU, HP190WY, HP190ZJ"
"E01024463","8 Suburban living","8a Affluent communities",100,97,86,"90946",2.9,"Urban city and town",74.8643761301989,67.599358974359,"TN131AB, TN131DE, TN131NP, TN131NQ, TN131NS, TN131NW, TN131NY, TN131PA, TN132BE, TN132HU, TN132HY, TN132JB, TN132JD, TN132JG, TN132JH, TN132JJ, TN132JN, TN132JP, TN132JR, TN132JS, TN132JT, TN132JU, TN132JW, TN132JX, TN132JY, TN132JZ, TN132LA, TN132LB, TN132LF, TN132LH, TN132LJ, TN132LL, TN132LP, TN132LQ, TN132LR, TN132LY, TN132NE, TN132NG, TN132NL, TN132NN, TN132NP, TN132NQ, TN132NR, TN132NS, TN132NW"
"E01016603","3 Ethnically diverse professionals","3c Highly qualified professionals",99,97,86,"63481.5",2.3,"Urban city and town",100,64.7360824742268,"SL5 0BX, SL5 0DG, SL5 0DH, SL5 0DJ, SL5 0DP, SL5 0DQ, SL5 0DS, SL5 0DT, SL5 0DU, SL5 0DX, SL5 0DZ, SL5 0EA, SL5 0EB, SL5 0ED, SL5 0EF, SL5 0EG, SL5 0EH, SL5 0EL, SL5 0EN, SL5 0EP, SL5 0EQ, SL5 0ER, SL5 0ES, SL5 0HD, SL5 0HE, SL5 0HG, SL5 0HH, SL5 0HN, SL5 0HP, SL5 0HQ, SL5 0HR, SL5 0HS, SL5 0HT, SL5 0HU, SL5 0HW, SL5 0HX, SL5 0HY, SL5 0JB, SL5 0JD, SL5 0JE, SL5 0JF, SL5 0JG, SL5 0JL, SL5 0JN, SL5 0JP, SL5 0JR, SL5 0JS, SL5 0JT, SL5 0JU, SL5 0JW, SL5 0JY, SL5 0JZ, SL5 0LD, SL5 0LJ, SL5 0LL, SL5 0LN, SL5 0LW, SL5 0QU, SL5 0UA, SL5 0UB, SL5 0UD, SL5 0UJ, SL5 9RH, SL5 9RJ, SL5 9RN, SL5 9RQ, SL5 9RR, SL5 9RW, SL5 9SE, SL5 9SF, SL5 9SW"
"E01008863","8 Suburban living","8b Ageing suburbanites",98,83,86,"39558",2.6,"Urban major conurbation",100,67.5806451612903,"NE388BJ, NE388BQ, NE388LH, NE389AP, NE389AS, NE389AT, NE389AU, NE389BL, NE389BN, NE389BS, NE389BT, NE389BW, NE389DB, NE389DE, NE389DN, NE389DQ, NE389EA, NE389EB, NE389EU, NE389EX, NE389EY, NE389HR, NE389HW, NE389JG"
"E01016052","8 Suburban living","8a Affluent communities",92,85,86,"43944",2.6,"Urban city and town",100,63.9545454545455,"ME7 3DR, ME7 3DT, ME7 3PB, ME7 3PD, ME7 3PE, ME7 3PQ, ME7 3PX, ME7 3QJ, ME7 3RD, ME7 3RU, ME7 3RY, ME7 3SB, ME7 3SD, ME7 3SF, ME7 3SJ, ME7 3SP, ME7 3SR, ME7 3SS, ME7 3ST, ME7 3SW, ME7 3SX, ME7 3SY, ME7 3SZ, ME7 3TE, ME7 3TF, ME7 3TH, ME7 3TJ, ME7 3TN, ME7 3TQ, ME7 3TS, ME8 0GW, ME8 0LA, ME8 0LG, ME8 0LJ, ME8 0LL, ME8 0LP, ME8 0LR, ME8 0LU, ME8 0LX, ME8 0LY, ME8 0LZ, ME8 0NA, ME8 0NB, ME8 0ND, ME8 0RA, ME8 0RG, ME8 0RH, ME8 0RQ, ME8 0TJ, ME8 0TQ, ME8 0TW, ME8 0TY"
"E01023610","3 Ethnically diverse professionals","3a Achieving neighbourhoods",92,84,86,"65732",2.7,"Urban city and town",100,64.8571428571429,"SG4 0EB, SG4 0ED, SG4 0EH, SG4 0EJ, SG4 0ET, SG4 0EU, SG4 0EX, SG4 0HB, SG4 9FF, SG4 9PD, SG4 9PG, SG4 9PS, SG4 9PT, SG4 9PX, SG4 9QB, SG4 9QF, SG4 9QW, SG4 9QX, SG4 9QY, SG4 9QZ, SG4 9RA, SG4 9RB, SG4 9RD, SG4 9UJ, SG4 9UL, SG4 9UN, SG4 9UW"
"E01023248","8 Suburban living","8a Affluent communities",88,85,86,"51489",2.5,"Urban city and town",58.6626139817629,65.8740740740741,"SO225AF, SO225DJ, SO225FJ, SO225FN, SO225FP, SO225FQ, SO225FR, SO225FS, SO225FW, SO225HZ, SO225JH, SO225JJ, SO225JP, SO225JR, SO225JS, SO225JT, SO225JU, SO225JX, SO225JY, SO225LF, SO225LG, SO225LH, SO225LJ, SO225LL, SO225LN, SO225LP, SO225LQ, SO225LR, SO225LS, SO225LT, SO225LU, SO225LW, SO225NA, SO225ND, SO225NE, SO225NF, SO225NG, SO225NH, SO225NJ, SO225NL, SO225NR, SO225NS, SO225NT, SO225NU, SO225NW, SO225NX, SO225NY, SO225NZ, SO225RU"
"E01031315","3 Ethnically diverse professionals","3b Asian traits",86,75,86,"45937",2.7,"Urban city and town",77.5583482944345,68.1706036745407,"CV313ER, CV346BH, CV346BJ, CV346BY, CV346DA, CV346DB, CV346DX, CV346DY, CV346DZ, CV346FQ, CV346FT, CV346FW, CV346FX, CV346FY, CV346FZ, CV346GA, CV346GH, CV346GJ, CV346GL, CV346GQ, CV346GS, CV346LH, CV346LP, CV346LR, CV346LS, CV346LW, CV346LX, CV346NF, CV346NJ, CV346NN, CV346NW, CV346NZ, CV346PH, CV346PJ, CV346PR, CV346PS, CV346PT, CV346QA, CV346QB, CV346QD, CV346QE, CV346QF, CV346QG, CV346QH, CV346QN, CV346QP, CV346QQ, CV346QU, CV346RH, CV346RJ, CV346RL, CV346RQ, CV346RR, CV346RS, CV346RT, CV346RW, CV346RZ, CV346SB, CV346SJ, CV346SN, CV346SP, CV346SR, CV346SY, CV346TA, CV346TB, CV346TD, CV346TE, CV346TF, CV346TH, CV346TJ, CV346TL, CV346TS, CV346TT, CV346TU, CV346UD, CV346UF, CV346UL, CV346UN, CV346UT, CV346UW, CV346UX, CV346UZ, CV346WE, CV346XA, CV346XD, CV346XE, CV346XF, CV346XG, CV346XH, CV348AB"
"E01010155","8 Suburban living","8a Affluent communities",84,79,86,"46538",2.4,"Urban major conurbation",100,70.1354679802956,"B93 0EJ, B93 0FD, B93 0FE, B93 0FJ, B93 0HD, B93 0HE, B93 0LF, B93 0LL, B93 0NP, B93 0NR, B93 0NS, B93 0NT, B93 0NU, B93 0NW, B93 0NY, B93 9AH, B93 9DA, B93 9DB, B93 9DF, B93 9DG, B93 9DL, B93 9DQ, B93 9DW, B93 9HL, B93 9HN, B93 9HP, B93 9HW, B93 9LE, B93 9LF, B93 9LG, B93 9NE, B93 9NF, B93 9NG, B93 9NH, B93 9NJ, B93 9NL, B93 9NN, B93 9NP, B93 9NQ, B93 9NR, B93 9NS, B93 9NT, B93 9NU, B93 9NW, B93 9NX"
"E01005716","8 Suburban living","8c Comfortable suburbia",84,77,86,"45045",2.6,"Urban major conurbation",60.3107344632768,65.9781818181818,"M28 1EN, M28 1ER, M28 1ES, M28 1FR, M28 1NY, M28 1PB, M28 1XY, M28 1YR, M28 1YS, M28 1YT, M28 1ZA, M28 1ZB, M28 1ZD, M28 1ZE, M28 1ZF, M28 1ZH, M28 1ZJ, M28 1ZL, M28 1ZN, M28 1ZW, M28 7DH, M28 7UE, M28 7UJ, M28 7UL, M28 7UX, M28 7UY, M28 7XA, M28 7XB, M28 7XD, M28 7XE, M28 7XF, M28 7XG, M28 7XQ, M28 7XT, M28 7XU"
"E01023317","3 Ethnically diverse professionals","3a Achieving neighbourhoods",77,90,86,"44256",2.7,"Urban major conurbation",100,68.25,"EN119AF, EN119AJ, EN119AL, EN119AN, EN119EX, EN119EY, EN119FA, EN119FB, EN119FD, EN119FE, EN119FF, EN119FG, EN119FH, EN119FP, EN119FQ, EN119FR, EN119FS, EN119LS, EN119LT, EN119LU, EN119LX, EN119LY, EN119LZ, EN119NA, EN119ND, EN119NE, EN119NG, EN119NH, EN119NJ, EN119NQ, EN119PR, EN119PS, EN119PT, EN119PU, EN119PX, EN119PY, EN119PZ, EN119QA, EN119QB, EN119QD, EN119QE, EN119QW, SG137NY, SG137PA, SG137PB, SG137PD, SG137PG"
"E01001417","3 Ethnically diverse professionals","3b Asian traits",100,100,85,"57301",2.8,"Urban city and town",77.2504091653028,68.1681957186544,"EN4 0AW, EN4 0EB, EN4 0ER, EN4 0ES, EN4 0ET, EN4 0EU, EN4 0EZ, EN4 0HB, EN4 0HD, EN4 0HE, EN4 0HH, EN4 0HJ, EN4 0HL, EN4 0HN, EN4 0HP, EN4 0HR, EN4 0HS, EN4 0HU, EN4 0HY, EN4 0HZ, EN4 0JA, EN4 0JB, EN4 0JF, EN4 0JN, EN4 0JP, EN4 0JS, EN4 0JT, EN4 0JU, EN4 0JX, EN4 0PP, EN4 0PS, EN4 0PU, EN4 0PW, EN4 0PX, EN4 0PY, EN4 0PZ, EN4 0QS, EN4 0QT, EN4 9EQ, EN6 5QU"
"E01021237","8 Suburban living","8a Affluent communities",98,96,85,"73831",2.7,"Urban city and town",50.6717850287908,66.0539419087137,"CM111BT, CM111BU, CM111BZ, CM111DB, CM111DD, CM111DE, CM111DF, CM111DG, CM111DH, CM111DQ, CM111EG, CM111EH, CM111EL, CM111ER, CM111ES, CM111HG, CM111HH, CM111HQ, CM111SA, CM111SB, CM111SD, CM111SE, CM111SF, CM111SG, CM111SH, CM111SJ, CM111SQ, CM111SY, CM111SZ, CM120RS, CM120RT, CM120SA"
"E01005407","8 Suburban living","8c Comfortable suburbia",96,89,85,"44198",2.4,"Urban major conurbation",82.4143070044709,63.9349315068493,"OL3 5GL, OL3 5GS, OL3 5RU, OL3 6HX, OL3 6HY, OL3 6LT, OL3 6LU, OL3 7AJ, OL3 7BS, OL3 7HX, OL3 7JX, OL3 7JY, OL3 7JZ, OL3 7LA, OL3 7LD, OL3 7LE, OL3 7LF, OL3 7LG, OL3 7LJ, OL3 7LL, OL3 7LN, OL3 7LP, OL3 7LQ, OL3 7LR, OL3 7LT, OL3 7LW, OL3 7LY, OL3 7PG, OL3 7PN, OL3 7PP, OL3 7PQ, OL3 7PR, OL4 4AE, OL4 4AJ, OL4 4DP, OL4 4DZ, OL4 4EB, OL4 4ED, OL4 4EE, OL4 4EQ, OL4 4EX, OL4 4EY, OL4 4GH, OL4 4HD, OL4 4HG, OL4 4HH, OL4 4HJ, OL4 4HL, OL4 4HN, OL4 4HQ, OL4 4HS, OL4 4HT, OL4 4HU, OL4 4HW, OL4 4HX, OL4 4HY, OL4 4HZ, OL4 4JG, OL4 4JT, OL4 4JU, OL4 4JY, OL5 9BN, OL5 9BP, OL5 9BS, OL5 9BU, OL5 9BW, OL5 9DT"
"E01021794","5 Industrious communities","5c Comfortable neighbourhoods",84,87,85,"36424.5",2.4,"Urban city and town",100,64.1608040201005,"EN9 2DB, EN9 2HN, EN9 2HP, EN9 2HR, EN9 2HS, EN9 2HT, EN9 2HW, EN9 2LH, EN9 2LQ, EN9 2LY, EN9 2LZ, EN9 2QB, EN9 2QE, EN9 2QF, EN9 2QG, EN9 2QQ, EN9 2RB, EN9 2RD, EN9 2RE, EN9 2RG, EN9 2RH, EN9 2RJ, EN9 2RL, EN9 2RN, EN9 2RQ, EN9 2RW, EN9 2RZ"
"E01022872","3 Ethnically diverse professionals","3a Achieving neighbourhoods",82,79,85,"48279",2.5,"Urban city and town",57.4380165289256,64.6766467065868,"GU513FE, GU513GH, GU513QH, GU513QQ, GU513QR, GU513QS, GU513YU, GU513YX, GU514AD, GU514EJ, GU515AL, GU515AU, GU515AW, GU515AX, GU515BG, GU515DH, GU515DJ, GU515DP, GU515DR, GU515DS, GU515DT, GU515DU, GU515DX, GU515DY, GU515DZ, GU515EB, GU515FA, GU515NH, GU515NJ, GU515NL, GU515NP, GU515NR, GU515NS, GU515PT, GU515QG, GU515QH, GU515SA, GU515SL, GU515TB, GU515YZ"
"E01029518","8 Suburban living","8c Comfortable suburbia",82,73,85,"51868.5",2.4,"Urban city and town",84.0646651270208,69.2758132956153,"WS140AA, WS140AB, WS140AD, WS140AE, WS140AG, WS140AP, WS140DD, WS140DQ, WS140GD, WS140GE, WS140GF, WS140GG, WS140GH, WS140GJ, WS140GL, WS140GN, WS149AD, WS149AT, WS149AU, WS149AZ, WS149BJ, WS149BL, WS149BP, WS149BS, WS149BT, WS149BU, WS149BW, WS149BX, WS149BY, WS149BZ, WS149DA, WS149DF, WS149EF, WS149EH, WS149EJ, WS149EL, WS149EN, WS149EP, WS149EQ, WS149ER, WS149ES, WS149EW, WS149EY, WS149EZ, WS149FB, WS149FD, WS149FJ, WS149FN, WS149FQ, WS149FR, WS149HA, WS149HB, WS149HD, WS149HS, WS149QH, WS149QJ, WS149RA, WS149RB, WS149RD, WS149TP, WS149WZ"
"E01017939","3 Ethnically diverse professionals","3a Achieving neighbourhoods",76,78,85,"45477.5",2.4,"Urban city and town",100,64.4451612903226,"HP108PF, HP109AQ, HP109FE, HP109FT, HP109QA, HP109QL, HP109QN, HP109QP, HP109QR, HP109QS, HP109QY, HP109RA, HP109RB, HP109RF, HP109RG, HP109RH, HP109RJ, HP109RL, HP109RN, HP109RP, HP109RR, HP109RS, HP109RT, HP109RW, HP109RX, HP109RY, HP109RZ, HP109SX, HP109SY, HP109TF, HP109TH, HP109TJ, HP109TL, HP109TN, HP109TP, HP109TQ, HP109TR, HP109TS, HP109TT, HP109TU, HP109TW, HP109TX, HP109TY, HP109TZ, HP109UD, HP109UJ, HP109UL, HP109UN, HP109XA, HP109XB, HP109XD, HP109XE, HP109YH, HP109YL, HP109YU, HP9 1GF"
"E01017798","8 Suburban living","8a Affluent communities",100,99,84,"69614.5",2.5,"Urban city and town",100,66.0243243243243,"HP9 1AZ, HP9 1BY, HP9 1SR, HP9 1SS, HP9 1ST, HP9 1SU, HP9 1SX, HP9 1SY, HP9 1SZ, HP9 1TA, HP9 1TD, HP9 1TN, HP9 1TW, HP9 2AB, HP9 2BN, HP9 2BP, HP9 2BS, HP9 2BT, HP9 2BU, HP9 2BW, HP9 2BX, HP9 2BY, HP9 2BZ, HP9 2DA, HP9 2DB, HP9 2DD, HP9 2DE, HP9 2DF, HP9 2DG, HP9 2DJ, HP9 2DQ, HP9 2DW, HP9 2FY, HP9 2LL, HP9 2LN, HP9 2LT, HP9 2LX, HP9 2LZ, HP9 2NL, HP9 2NN, HP9 2NP, HP9 2NR, HP9 2NS, HP9 2NT, HP9 2NU, HP9 2NW, HP9 2PD, HP9 2PE, HP9 2PL, HP9 2PN, HP9 2PT, HP9 2PY, HP9 2PZ, HP9 2QA, HP9 2QB, HP9 2QD, HP9 2RT, HP9 2UE, HP9 2UG, HP9 2UQ"
"E01030568","8 Suburban living","8a Affluent communities",99,93,84,"67866.5",2.7,"Urban major conurbation",50.3649635036496,64.1372549019608,"CR5 3BN, CR5 3DX, CR5 3FF, CR5 3LA, CR5 3LB, CR5 3LD, CR5 3LG, CR5 3LT, CR5 3NA, CR5 3NB, CR5 3ND, CR5 3NH, CR5 3NN, CR5 3NQ, CR5 3NR, CR5 3NT, CR5 3NU, CR5 3PJ, CR5 3TA, CR5 3TB, CR5 3TE, SM7 3JN, SM7 3JW, SM7 3LH, SM7 3LJ, SM7 3LQ, SM7 3PU, SM7 3PX, SM7 3PY, SM7 3PZ, SM7 3QA"
"E01023878","3 Ethnically diverse professionals","3b Asian traits",98,87,84,"65442",2.5,"Urban major conurbation",100,67.5835411471322,"WD173HJ, WD174BN, WD174BT, WD174DL, WD174DU, WD174GE, WD174HR, WD174HT, WD174HU, WD174HW, WD174LL, WD174LN, WD174LP, WD174LR, WD174LU, WD174LW, WD174RL, WD174RR, WD174RT, WD174RU, WD174RX, WD174RY, WD174RZ, WD174SA, WD174SB, WD174SD, WD174SE, WD174SF, WD174SG, WD174SH, WD174SJ, WD174SL, WD174SN, WD174SQ, WD174SU, WD174SW, WD174SX, WD174SY, WD174SZ, WD174TA, WD174TD, WD174TE, WD174TG, WD174TH, WD174TN, WD174TQ, WD174TW, WD174TZ, WD174UH, WD174UU, WD174UW, WD174WE, WD174WF, WD174WN, WD174WU, WD174YX"
"E01023476","8 Suburban living","8a Affluent communities",96,92,84,"62602.5",2.5,"Urban city and town",100,68.7840616966581,"SG137NS, SG137NT, SG138AA, SG138AG, SG138AH, SG138AJ, SG138AL, SG138AN, SG138AQ, SG138AS, SG138AT, SG138AW, SG138BA, SG138BD, SG138BE, SG138BH, SG138BJ, SG138BL, SG138BN, SG138BP, SG138BQ, SG138BS, SG138BT, SG138BW, SG138DR, SG138ER, SG138FB, SG138FD, SG138FE, SG138FF, SG138FH, SG138FJ, SG138FN, SG138FP, SG138GL, SG138HF, SG138HG, SG138HH, SG138HL, SG138HN, SG138HQ, SG138HW, SG138HX, SG138JG, SG138JH, SG138JJ, SG138JL, SG138JN, SG138JP, SG138JQ, SG138JR, SG138JS, SG138JT, SG138JU, SG138JW, SG138JX, SG138JY, SG138QE, SG138RH, SG138SL, SG138UJ"
"E01023097","8 Suburban living","8a Affluent communities",92,85,84,"53156",2.5,"Urban city and town",80.6501547987616,64.6263345195729,"GU147LS, GU147LY, GU147NJ, GU147NL, GU147QA, GU147QB, GU147QY, GU147QZ, GU147RA, GU147RD, GU147SX, GU148AR, GU148AS, GU148AU, GU148AX, GU148AY, GU148HZ, GU148JT, GU148JY, GU148JZ, GU148LA, GU148LU, GU148LX, GU148LY, GU148LZ, GU148NA, GU148NB, GU148ND, GU148NE, GU148NF, GU148NG, GU148NH, GU148NJ, GU148NL, GU148NN, GU148NQ, GU148NX, GU148NZ, GU148PA"
"E01030989","3 Ethnically diverse professionals","3c Highly qualified professionals",91,81,84,"49804.5",2.7,"Urban major conurbation",100,66.7721518987342,"GU227DU, GU227ED, GU227EE, GU227EF, GU227EH, GU227EL, GU228AB, GU228AF, GU228AH, GU228AJ, GU228AN, GU228AS, GU228AT, GU228AU, GU228AX, GU228AY, GU228AZ, GU228BA, GU228BB, GU228BG, GU228BH, GU228BJ, GU228BL, GU228BN, GU228BQ, GU228BT, GU228BU, GU228BW, GU228DE, GU228DF, GU228DG, GU228DH, GU228DL, GU228DN, GU228DP, GU228DQ, GU228DR, GU228DS, GU228DT, GU228DW, GU228EU, GU228HP, GU228HR, GU228HT, GU228HY"
"E01015942","3 Ethnically diverse professionals","3a Achieving neighbourhoods",90,94,84,"49813",2.8,"Urban major conurbation",100,65.6315789473684,"RM165AA, RM165UA, RM165UB, RM165UD, RM165UE, RM165UF, RM165UG, RM165UH, RM165UJ, RM165UL, RM165UN, RM165UP, RM165UQ, RM165UR, RM165US, RM165UT, RM165UU, RM165UW, RM165UX, RM165UY, RM165UZ, RM166DN, RM166GE, RM166GG, RM166NS, RM166NT, RM166PE, RM166PF, RM166PG, RM166PR, RM166QH, RM166RE, RM166UT"
"E01021356","2 Countryside living","2a Ageing rural neighbourhoods",89,84,84,"36716.5",2.5,"Urban city and town",100,66.3615384615385,"CM7 5GX, CM7 5LR, CM7 5LT, CM7 5NH, CM7 5PH, CM7 5SA, CM7 5SB, CM7 5SG, CM7 5SL, CM7 5SQ, CM7 5SX, CM7 5SY, CM7 5XT, CM7 9GE, CM7 9RH, CM7 9RL, CM7 9RN, CM7 9RP, CM7 9RS, CM7 9RT, CM7 9RU, CM7 9RX, CM7 9RY, CM7 9RZ, CM7 9SB, CM7 9SD, CM7 9SE, CM7 9SF, CM7 9SH, CM7 9SN, CM7 9SW"
